391054	The Way to Dusty Death	http://dbpedia.org/resource/The_Way_to_Dusty_Death
173676	Flyte	http://dbpedia.org/resource/Flyte
75592	The Sibley Guide to Birds	http://dbpedia.org/resource/The_Sibley_Guide_to_Birds
173670	The Lightning Thief	http://dbpedia.org/resource/The_Lightning_Thief
173672	The Ruins of Gorlan	http://dbpedia.org/resource/The_Ruins_of_Gorlan
173674	Resurrection	http://dbpedia.org/resource/Resurrection_Men
173666	Leven Thumps and the Gateway to Foo	http://dbpedia.org/resource/Leven_Thumps_and_the_Gateway_to_Foo
173669	Mortalis	http://dbpedia.org/resource/Mortalis
120174	Kung Fu High School	http://dbpedia.org/resource/Kung_Fu_High_School
173662	Gregor and the Curse of the Warmbloods	http://dbpedia.org/resource/Gregor_and_the_Curse_of_the_Warmbloods
173661	Freeglader	http://dbpedia.org/resource/Freeglader
90656	The Moneychangers	http://dbpedia.org/resource/The_Moneychangers
90658	A Gift from Earth	http://dbpedia.org/resource/A_Gift_from_Earth
173694	The Never War	http://dbpedia.org/resource/The_Never_War
173697	The Reality Bug	http://dbpedia.org/resource/The_Reality_Bug
96001	Starring Sally J. Freedman as Herself	http://dbpedia.org/resource/Starring_Sally_J._Freedman_as_Herself
173691	The Last of the Sky Pirates	http://dbpedia.org/resource/The_Last_of_the_Sky_Pirates
173690	The Highwayman	http://dbpedia.org/resource/The_Highwayman_(novel)
90660	A Short, Sharp Shock	http://dbpedia.org/resource/A_Short,_Sharp_Shock
452952	Throne of Jade	http://dbpedia.org/resource/Throne_of_Jade
90645	The Cove	http://dbpedia.org/resource/The_Cover
173686	The Demon Spirit	http://dbpedia.org/resource/The_Demon_Spirit
173683	The Akhenaten Adventure	http://dbpedia.org/resource/The_Akhenaten_Adventure
138145	The Best of L. Sprague De Camp	http://dbpedia.org/resource/The_Best_of_L._Sprague_de_Camp
452949	Black Powder War	http://dbpedia.org/resource/Black_Powder_War
10954	Did You Say Chicks	http://dbpedia.org/resource/Did_You_Say_Chicks%3F!
208519	Memos From Purgatory	http://dbpedia.org/resource/Memos_from_Purgatory
10968	Dragon on a Pedestal	http://dbpedia.org/resource/Dragon_on_a_Pedestal
173650	Beyond the Deepwoods	http://dbpedia.org/resource/Beyond_the_Deepwoods
2817809	The Witch of Portobello	http://dbpedia.org/resource/The_Witch_of_Portobello
122314	I'm the King of the Castle	http://dbpedia.org/resource/I'm_the_King_of_the_Castle_(novel)
184709	Acorna's World	http://dbpedia.org/resource/Acorna's_World
45237	Stars in My Pocket Like Grains of Sand	http://dbpedia.org/resource/Stars_in_My_Pocket_Like_Grains_of_Sand
45231	Self-Portrait in a Convex Mirror	http://dbpedia.org/resource/Self-portrait_in_a_Convex_Mirror_(book)
1044159	Guards! Guards!	http://dbpedia.org/resource/Guards!_Guards!
35757	Stolen Lives: Twenty Years in A Desert Jail	http://dbpedia.org/resource/Stolen_Lives:_Twenty_Years_in_a_Desert_Jail
1011707	Bleak Seasons	http://dbpedia.org/resource/Bleak_Seasons
1011705	The Silver Spike	http://dbpedia.org/resource/The_Silver_Spike
2953340	The Redemption of Althalus	http://dbpedia.org/resource/The_Redemption_of_Althalus
35746	Ride the Wind	http://dbpedia.org/resource/Ride_the_Wind
35745	Return to Mars	http://dbpedia.org/resource/Return_to_Mars
180419	People of the Wolf	http://dbpedia.org/resource/People_of_the_Wolf
35732	The Number of the Beast	http://dbpedia.org/resource/The_Number_of_the_Beast_(novel)
22570	Daddy's Roommate	http://dbpedia.org/resource/Daddy's_Roommate
1044142	The Art of Discworld	http://dbpedia.org/resource/The_Art_of_Discworld
173604	Mercy	http://dbpedia.org/resource/A_Mercy
106585	The Towers of Trebizond	http://dbpedia.org/resource/The_Towers_of_Trebizond
35720	The Mad Ship	http://dbpedia.org/resource/The_Mad_Ship
106587	The True Story of the Three Little Pigs	http://dbpedia.org/resource/The_True_Story_of_the_Three_Little_Pigs
90683	Deryni Checkmate	http://dbpedia.org/resource/Deryni_Checkmate
35792	Up the Line	http://dbpedia.org/resource/Up_the_Line
35795	When the Bough Breaks	http://dbpedia.org/resource/When_the_Bough_Breaks_(novel)
90674	Camber of Culdi	http://dbpedia.org/resource/Camber_of_Culdi_(novel)
90675	Camber the heretic	http://dbpedia.org/resource/Camber_the_Heretic
90676	Captive Universe	http://dbpedia.org/resource/Captive_Universe
90677	Child of the Hunt	http://dbpedia.org/resource/Child_of_the_Hunt
106566	The Ice Harvest	http://dbpedia.org/resource/The_Ice_Harvest_(novel)
35784	The Spirit Ring	http://dbpedia.org/resource/The_Spirit_Ring
68108	I Want to Go Home	http://dbpedia.org/resource/I_Want_to_Go_Home
22550	Brideshead Revisited	http://dbpedia.org/resource/Brideshead_Revisited
35785	The Tangle Box	http://dbpedia.org/resource/The_Tangle_Box
128425	An Imaginative Experience	http://dbpedia.org/resource/An_Imaginative_Experience
24670	Purity in Death	http://dbpedia.org/resource/Purity_in_Death
22531	Introduction to Metaphysics	http://dbpedia.org/resource/Introduction_to_Metaphysics_(Heidegger)
22536	And Tango Makes Three	http://dbpedia.org/resource/And_Tango_Makes_Three
31420	Anne's House of Dreams	http://dbpedia.org/resource/Anne's_House_of_Dreams
24779	Catch the Lightning	http://dbpedia.org/resource/Catch_the_Lightning
24778	Blue Moon Rising	http://dbpedia.org/resource/Blue_Moon_Rising
68028	Out of Time	http://dbpedia.org/resource/Key_Out_of_Time
24776	Barrayar	http://dbpedia.org/resource/Barrayar
24775	Ascendant Sun	http://dbpedia.org/resource/Ascendant_Sun
180480	The Political Unconscious	http://dbpedia.org/resource/The_Political_Unconscious
172058	The Road to Memphis	http://dbpedia.org/resource/The_Road_to_Memphis_(novel)
128331	The World Jones Made	http://dbpedia.org/resource/The_World_Jones_Made
24788	Dark Lord of Derkholm	http://dbpedia.org/resource/Dark_Lord_of_Derkholm
24781	Children of the Storm	http://dbpedia.org/resource/Children_of_the_Storm
3161919	I Am a Strange Loop	http://dbpedia.org/resource/I_Am_a_Strange_Loop
2334107	Foxfire: Confessions of a Girl Gang	http://dbpedia.org/resource/Foxfire:_Confessions_of_a_Girl_Gang
128351	Ubu Roi	http://dbpedia.org/resource/Ubu_Roi
31418	Anne of Ingleside	http://dbpedia.org/resource/Anne_of_Ingleside
2334117	Big Mouth & Ugly Girl	http://dbpedia.org/resource/Big_Mouth_&_Ugly_Girl
150094	The World Atlas of Wine	http://dbpedia.org/resource/The_World_Atlas_of_Wine
82209	What Am I Doing Here?	http://dbpedia.org/resource/What_Am_I_Doing_Here_(book)
2980228	The History Boys	http://dbpedia.org/resource/The_History_Boys
96096	The Ascent of Rum Doodle	http://dbpedia.org/resource/The_Ascent_of_Rum_Doodle
68066	The Tale of One Bad Rat	http://dbpedia.org/resource/The_Tale_of_One_Bad_Rat
624110	Crown of Stars	http://dbpedia.org/resource/Crown_of_Stars
96091	The Armageddon Inheritance	http://dbpedia.org/resource/The_Armageddon_Inheritance
143487	...and now Miguel	http://dbpedia.org/resource/...And_Now_Miguel
24746	Significant Others	http://dbpedia.org/resource/Significant_Others_(novel)
624121	1634: The Ram Rebellion	http://dbpedia.org/resource/1634:_The_Ram_Rebellion
31448	Chronicles of Avonlea	http://dbpedia.org/resource/Chronicles_of_Avonlea
31449	City of Illusions	http://dbpedia.org/resource/City_of_Illusions
68047	The Vampire's Assistant	http://dbpedia.org/resource/The_Vampire's_Assistant
68046	The Third Eye	http://dbpedia.org/resource/The_Third_Eye_(book)
31445	Chocky	http://dbpedia.org/resource/Chocky
24718	Further Tales of the City	http://dbpedia.org/resource/Further_Tales_of_the_City_(novel)
1734597	Lady Friday	http://dbpedia.org/resource/Lady_Friday
68045	The Terrorist	http://dbpedia.org/resource/The_Terrorists
68035	Search for Senna	http://dbpedia.org/resource/Search_for_Senna
68038	Stranger with My Face	http://dbpedia.org/resource/Stranger_with_My_Face
